Version: 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Suffix,Eat1,Eat2,Eat3,Gho1,Gho2,Had1,Htb1,Iagi,Iatt,Idef,Ihid,Iint,Isib,Istr,Isx1,Ncl1,Ncl3,Ncl4,Ncl5,Ncl6,Neg1,Neg2,Neg3,Neg4,Neg5,Neg6,Neu1,Neu3,Neu4,Nso1,Nso3,Owk1,Owk2,Owk3,Owk4,Ply1,Ply2,Ply3,Ply4,Ply5,Prg1,Prg3,Prg4,Prg5,Uls1,Uls2,Uls3,Uls4,Uls5,Ulsu,Usl1,aani,aare,aart,abpx,abpy,abuf,acap,acat,acdn,achd,adur,aeat,aefl,aefs,ahdu,aher,ahky,aite,alev,alsk,amat,amcs,amsp,anam,ansf,aord,aorf,aoro,arac,aran,arar,areq,aret,arhk,arlv,arpx,arpy,arqa,arut,asat,ata0,atar,atat,atp1,aub1,aubx,auby,bsk1,bsk2,bsk3,fak1,fak2,fak3,fak5
A0AK,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,5,,,,"""火之余烬""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNFireRemnant.blp""",,"""学习 火之余烬[|cffffcc00F|r] - [|cffffcc00Level %d|r]|n(Fire Remnat)""","""F""",6,3,0,,"""新为自身充能，每隔35秒可以创造出一个火之余烬，最多拥有3个。释放能量时，会指使一个火之余烬奔向目标地点（速度为你移动速度的2.5倍）。新可以通过他的副技能冲出去依次引爆火之余烬，对周围范围内敌人造成伤害，并到达最后指定的那个火之余烬的地点。火之余烬存活一段时间。放置火之余烬的技能基于你的充能点数，并非冷却时间或魔法消耗。|n|n|cFFFFFF00神杖升级：移动倍数：2，施法距离倍数：3，最大充能数：5，魔法消耗降低为25|r|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff持续时间：|r45|n|cff99ccff作用范围：|r450|n|cff99ccff施法距离：|r1500|n|n|cffffcc00等级 1|r - 造成100点范围伤害|n|cffffcc00等级 2|r - 造成150点范围伤害|n|cffffcc00等级 3|r - 造成200点范围伤害""",,,,,,,,,,,,,,,
A5AK,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AK,A40M"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AL,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""严寒烧灼""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNArcticSiege.blp""",,"""学习 严寒烧灼[|cffffcc00R|r] - [|cffffcc00等级 %d|r]|n(Arctic Burn)""","""R""",1,0,0,,"""将致命的寒冷灌注全身，使冰霜巨龙获得额外的攻击距离和飞行能力，持续一段时间。冰霜巨龙在攻击敌人时会附带严寒烧灼，使其减速并每秒夺去其当前生命值的7%，持续5秒。|n|n|cFFFFFF00神杖升级：变成开关技能，开启之后永久拥有严寒灼烧，每秒耗蓝40。|r|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r120/110/100/90|n|cff99ccff冷却时间：|r50/40/30/20|n|cff99ccff持续时间：|r8|n|n|cffffcc00等级 1|r - 20%减速效果，攻击距离提升350|n|cffffcc00等级 2|r - 25%减速效果，攻击距离提升400|n|cffffcc00等级 3|r - 30%减速效果，攻击距离提升450|n|cffffcc00等级 4|r - 35%减速效果，攻击距离提升500""",,,,,,,,,,,,,,,
A5AL,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AL,A40L"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AM,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""碎裂冲击""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNSplinterBlast.blp""",,"""学习 碎裂冲击[|cffffcc00T|r] - [|cffffcc00等级 %d|r]|n(Splinter Blast)""","""T""",1,1,0,,"""向指定敌方目标发出一枚休眠的冰晶碎片，当碎片击中敌人时就会获得新生，分裂成许多活跃的碎片，对周围的其他敌方单位造成大量伤害并减速，初始目标不受影响。|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r100/110/120/130|n|cff99ccff冷却时间：|r7|n|cff99ccff持续时间：|r4|n|cff99ccff作用范围：|r500|n|cff99ccff施法距离：|r1200|n|n|cffffcc00等级 1|r - 造成120伤害|n|cffffcc00等级 2|r - 造成200伤害|n|cffffcc00等级 3|r - 造成280伤害|n|cffffcc00等级 4|r - 造成360伤害""",,,,,,,,,,,,,,,
A5AM,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AM,A40L"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AN,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,2,,,,"""极寒之拥""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNColdEmbrace.blp""",,"""学习 极寒之拥[|cffffcc00E|r] - [|cffffcc00等级 %d|r]|n(Cold Embrace)""","""E""",1,2,0,,"""通过将一个友方英雄封入冰中降低其体温，使其陷入深度睡眠并每秒回复最大生命值一定比例的生命，同时使其在持续时间内免疫所有物理伤害。|n|n|cff99ccff魔法消耗：|r75|n|cff99ccff冷却时间：|r24/21/18/15|n|cff99ccff持续时间：|r4|n|cff99ccff施法距离：|r1000|n|n|cffff3300无视魔法免疫|r|n|n|cffffcc00等级 1|r - 每秒回复最大生命值3%+20点生命|n|cffffcc00等级 2|r - 每秒回复最大生命值4%+25点生命|n|cffffcc00等级 3|r - 每秒回复最大生命值5%+30点生命|n|cffffcc00等级 4|r - 每秒回复最大生命值6%+35点生命""",,,,,,,,,,,,,,,
A5AN,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AN,A40L"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AO,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,5,,,,"""寒冬诅咒""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNWintersCurse.blp""",,"""学习 寒冬诅咒[|cffffcc00W|r] - [|cffffcc00等级 %d|r]|n(Winter's Curse)""","""W""",6,3,0,,"""寒冬飞龙以令人发狂的寒冷冲击战场，对一个敌方目标施与诅咒将其冻结在原地，同时目标周围的所有友军都陷入不可抑制的狂乱，转而攻击这个冰封中的同伴。|n|n|cff99ccff魔法消耗：|r250/250/250|n|cff99ccff冷却时间：|r90/80/70|n|cff99ccff作用范围：|r500|n|cff99ccff施法距离：|r800/800/800|n|n|cffff3300无视魔法免疫|r|n|n|cffffcc00等级 1|r - 持续3.25秒|n|cffffcc00等级 2|r - 持续4秒|n|cffffcc00等级 3|r - 持续4.75秒""",,,,,,,,,,,,,,,
A5AO,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AO,A40M"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AP,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""气运之末""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNFortunesEnd.blp""",,"""学习 气运之末[|cffffcc00T|r] - [|cffffcc00等级 %d|r]|n(Fortune's End)""","""T""",1,0,0,,"""将神谕者的力量引导为一股精炼后的能量并释放这股能量来打击敌方目标，造成伤害，并净化其身边的区域，净化持续时间和引导时间相同。|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff引导时间：|r3|n|cff99ccff魔法消耗：|r110|n|cff99ccff冷却时间：|r15/12/9/6|n|cff99ccff作用范围：|r300|n|cff99ccff施法距离：|r850|n|n|cffff3300需要持续施法|r|n|n|cffffcc00等级 1|r - 造成90点伤害|n|cffffcc00等级 2|r - 造成120点伤害|n|cffffcc00等级 3|r - 造成150点伤害|n|cffffcc00等级 4|r - 造成180点伤害""",,,,,,,,,,,,,,,
A5AP,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AP,A40L"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AQ,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,2,,,,"""命运敕令""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNFatesEdict.blp""",,"""学习 命运敕令[|cffffcc00F|r] - [|cffffcc00等级 %d|r]|n(Fate's Edict)""","""F""",1,1,0,,"""对敌方缴械，对友方单位增加100%魔法抗性。|n|n|cff99ccff魔法消耗：|r50|n|cff99ccff冷却时间：|r16/13/10/7|n|cff99ccff施法距离：|r500/600/700/800|n|n|cffffcc00等级 1|r - 持续3秒|n|cffffcc00等级 2|r - 持续3.5秒|n|cffffcc00等级 3|r - 持续4秒|n|cffffcc00等级 4|r - 持续4.5秒""",,,,,,,,,,,,,,,
A5AQ,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AQ,A40L"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AR,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""涤罪之焰""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNPurifyingFlames.blp""",,"""学习 涤罪之焰[|cffffcc00E|r] - [|cffffcc00等级 %d|r]|n(Purifying Flame)""","""E""",1,2,0,,"""将目标身上一切不洁之物净化，对其造成伤害，并使其在接下来的几秒内每秒恢复若干点生命值。可对友军施放。|n|n|cFFFFFF00神杖升级：冷却减少为1秒，施法前摇降低0.2秒。|r|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r60/70/80/90|n|cff99ccff冷却时间：|r3|n|cff99ccff持续时间：|r9|n|cff99ccff施法距离：|r750|n|n|cffffcc00等级 1|r - 造成90点伤害，每秒恢复11点生命值|n|cffffcc00等级 2|r - 造成180点伤害，每秒恢复22点生命值|n|cffffcc00等级 3|r - 造成270点伤害，每秒恢复33点生命值|n|cffffcc00等级 4|r - 造成360点伤害，每秒恢复44点生命值""",,,,,,,,,,,,,,,
A5AR,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AR,A40L"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AS,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,5,,,,"""虚妄诺言""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNFalsePromise.blp""",,"""学习 虚妄诺言[|cffffcc00R|r] - [|cffffcc00等级 %d|r]|n(False Promise)""","""R""",6,3,0,,"""暂时篡改友方目标的命运，延缓其受到的所有伤害，治疗以及恢复效果，直到虚妄诺言效果结束。在虚妄诺言效果影响下的盟友在移动和攻击时是隐形的，同时自身所有负面效果都将被移除。被延缓的治疗效果将在虚妄诺言结束后生效，为原本效果的两倍。|n|n|cff99ccff魔法消耗：|r100|n|cff99ccff冷却时间：|r100/70/40|n|cff99ccff施法距离：|r1000|n|n|cffff3300无视魔法免疫|r|n|n|cffffcc00等级 1|r - 持续7秒|n|cffffcc00等级 2|r - 持续8秒|n|cffffcc00等级 3|r - 持续9秒""",,,,,,,,,,,,,,,
A5AS,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AS,A40M"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AT,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,2,,,,"""乱流""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNPurge.blp""",,"""学习 乱流[|cffffcc00C|r] - [|cffffcc00等级 %d|r]|n(Flux)""","""C""",1,0,0,,"""用不稳定的涡流能量吞噬落单敌人，对其造成持续伤害并降低其35/40/45/50%的移动速度。如目标身边范围内有其他敌方单位，则效果暂时消失。|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r75|n|cff99ccff冷却时间：|r20|n|cff99ccff持续时间：|r6|n|cff99ccff作用范围：|r225|n|cff99ccff施法距离：|r600/700/800/900|n|n|cffffcc00等级 1|r - 造成10点/秒伤害附加智力20%的伤害|n|cffffcc00等级 2|r - 造成20点/秒伤害附加智力20%的伤害|n|cffffcc00等级 3|r - 造成30点/秒伤害附加智力20%的伤害|n|cffffcc00等级 4|r - 造成40点/秒伤害附加智力20%的伤害""",,,,,,,,,,,,,,,
A5AT,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AT,A40L"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AU,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,2,,,,"""磁场""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNMagneticField.blp""",,"""学习 磁场[|cffffcc00F|r] - [|cffffcc00等级 %d|r]|n(Magnetic Field)""","""F""",1,1,0,,"""扭曲空间，制造一个圆形力场，为力场中的友方英雄及建筑提供100%闪避和攻击速度提升。|n|n|cff99ccff魔法消耗：|r110|n|cff99ccff冷却时间：|r35/30/25/20|n|cff99ccff持续时间：|r3.5/4.5/5.5/6.5|n|cff99ccff作用范围：|r275|n|cff99ccff施法距离：|r900|n|n|cffffcc00等级 1|r - 提升50攻击速度|n|cffffcc00等级 2|r - 提升60攻击速度|n|cffffcc00等级 3|r - 提升70攻击速度|n|cffffcc00等级 4|r - 提升80攻击速度""",,,,,,,,,,,,,,,
A5AU,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AU,A40L"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AV,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""闪光怨灵""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNSparkWraith.blp""",,"""学习 闪光怨灵[|cffffcc00R|r] - [|cffffcc00等级 %d|r]|n(Spark Wraith)""","""R""",1,2,0,,"""召唤一个2秒后才能完全物质化的闪光怨灵，怨灵萦绕在目标区域，一旦有敌方单位进入范围，怨灵将贴近敌人自我熔化造成魔法伤害并净化目标。|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r80|n|cff99ccff冷却时间：|r4|n|cff99ccff持续时间：|r50|n|cff99ccff作用范围：|r375|n|cff99ccff施法距离：|r2000|n|n|cffffcc00等级 1|r - 造成80点附加智力120%的伤害|n|cffffcc00等级 2|r - 造成100点附加智力120%的伤害|n|cffffcc00等级 3|r - 造成120点附加智力120%的伤害|n|cffffcc00等级 4|r - 造成140点附加智力120%的伤害""",,,,,,,,,,,,,,,
A5AV,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AV,A40L"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AW,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,5,,,,"""风暴双雄""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNTempestDouble.blp""",,"""学习 风暴双雄[|cffffcc00D|r] - [|cffffcc00等级 %d|r]|n(Tempest Double)""","""D""",6,3,0,,"""通过极速振动，弧光守望者能够以生命和魔法为代价创造出一个自身的完美电子复制体。复制体可以使用本体拥有的所有技能和物品，诞生时的生命值和魔法值与本体施法后相同。|n|n|cFFFFFF00神杖升级：在英雄面前创建2个神符|r|n|n|cff99ccff伤害类型：|r|cFFFFFF00生命移除|r|n|cff99ccff冷却时间：|r60/50/40|n|cff99ccff持续时间：|r12/13/14|n|n|cffffcc00等级 1|r - 消耗30%当前生命/魔法|n|cffffcc00等级 2|r - 消耗15%当前生命/魔法|n|cffffcc00等级 3|r - 消耗0%当前生命/魔法""",,,,,,,,,,,,,,,
A5AW,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AW,A40M"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AX,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,2,,,,"""巨石猛击""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNBoulderSmash.blp""",,"""学习 巨石猛击[|cffffcc00D|r] - [|cffffcc00等级 %d|r]|n(Boulder Smash)""","""D""",1,0,0,,"""考林用其巨石之力猛击盟友，敌军或巨石，将其从身边击飞，并对击飞路径上撞到的敌人造成伤害。巨石被击飞的距离为2000，同时会眩晕撞击到的敌方单位，持续一定时间，并造成伤害。|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r100|n|cff99ccff冷却时间：|r22/18/14/10|n|cff99ccff作用范围：|r160|n|cff99ccff施法距离：|r150|n|n|cffffcc00等级 1|r - 击飞距离500，眩晕0.75秒，造成100点伤害|n|cffffcc00等级 2|r - 击飞距离600，眩晕1.25秒，造成150点伤害|n|cffffcc00等级 3|r - 击飞距离700，眩晕1.75秒，造成200点伤害|n|cffffcc00等级 4|r - 击飞距离800，眩晕2.25秒，造成250点伤害""",,,,,,,,,,,,,,,
A5AX,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AX,A40L"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AY,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""翻滚巨石""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNRollingBoulder.blp""",,"""学习 翻滚巨石[|cffffcc00F|r] - [|cffffcc00等级 %d|r]|n(Rolling Boulder)""","""F""",1,1,0,,"""考林化身为巨石，开始蓄力翻滚。0.6秒后，他将行进到面朝方向800距离的地点，对行进路径上的敌人造成伤害。若他撞到敌方英雄或被击晕，将停止行进。行进路径上若经过巨石能增加翻滚距离和翻滚速度，同时对撞到的敌方英雄减速80%，持续2秒。|n|n|cff99ccff翻滚距离：|r800（碰到巨石为:1600）|n|cff99ccff翻滚速度：|r800（碰到巨石为:1600）|n|cff99ccff伤害：|r100|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r50|n|cff99ccff作用范围：|r150|n|cff99ccff施法距离：|r3000|n|n|cffffcc00等级 1|r - 冷却时间16|n|cffffcc00等级 2|r - 冷却时间12|n|cffffcc00等级 3|r - 冷却时间8|n|cffffcc00等级 4|r - 冷却时间4""",,,,,,,,,,,,,,,
A5AY,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AY,A40L"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0AZ,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,2,,,,"""地磁之握""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNScourgeBuild.blp""",,"""学习 地磁之握[|cffffcc00R|r] - [|cffffcc00等级 %d|r]|n(Geomagnetic Grip)""","""R""",1,2,0,,"""考林将磁力灌注于目标或巨石体内，迅速将其拉向自己。回拉过程中被目标撞到的敌人将被沉默，若目标为巨石，被撞击敌人还将受到点伤害。|n可以对友方英雄释放|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r100|n|cff99ccff冷却时间：|r13|n|cff99ccff作用范围：|r180|n|cff99ccff施法距离：|r1100|n|n|cffffcc00等级 1|r - 造成100伤害，沉默2.5秒|n|cffffcc00等级 2|r - 造成150伤害，沉默3秒|n|cffffcc00等级 3|r - 造成200伤害，沉默3.5秒|n|cffffcc00等级 4|r - 造成250伤害，沉默4秒""",,,,,,,,,,,,,,,
A5AZ,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0AZ,A40L"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0B0,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,5,,,,"""磁化""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNMagnetize.blp""",,"""学习 磁化[|cffffcc00T|r] - [|cffffcc00等级 %d|r]|n(Magnetrize)""","""T""",6,3,0,,"""将附近小范围内的敌方单位磁化，每秒对他们造成一定伤害，持续6秒。被磁化的英雄单位将会引起附近400范围巨石的爆炸，每次爆炸都将刷新巨石600范围的单位身上的磁化时间（若附近单位未被磁化则为其施加一个磁化效果）。该过程可重复数次（根据引爆巨石数量而定）。|n|n|cFFFFFF00神杖升级：获得一个新技能-残岩魔咒|r|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r100|n|cff99ccff冷却时间：|r80|n|cff99ccff持续时间：|r6|n|cff99ccff作用范围：|r300|n|n|cffffcc00等级 1|r - 造成50/秒的伤害|n|cffffcc00等级 2|r - 造成75/秒的伤害|n|cffffcc00等级 3|r - 造成100/秒的伤害""",,,,,,,,,,,,,,,
A5B0,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0B0,A40M"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A0B1,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""波浪形态""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNCrushingWave.blp""",,"""学习 波浪形态[|cffffcc00W|r] - [|cffffcc00等级 %d|r]|n(Waveform)""","""W""",1,0,0,,"""变体精灵将自己分解为元素，向前流动并对经过的敌方单位造成伤害。|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r140/155/160/165|n|cff99ccff冷却时间：|r12|n|cff99ccff作用范围：|r200|n|cff99ccff施法距离：|r1000|n|n|cffffcc00等级 1|r - 对每个敌方造成100点伤害|n|cffffcc00等级 2|r - 对每个敌方造成175点伤害|n|cffffcc00等级 3|r - 对每个敌方造成250点伤害|n|cffffcc00等级 4|r - 对每个敌方造成325点伤害""",,,,,,,,,,,,,,,
A5B1,ANeg,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, }","{ [1]=0.0000, }","{ [1]=""A0B1,A40L"", }","{ [1]="""", }","{ [1]="""", }","{ [1]="""", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
