Version: 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Suffix,Eat1,Eat2,Eat3,Gho1,Gho2,Had1,Htb1,Iagi,Iatt,Idef,Ihid,Iint,Isib,Istr,Isx1,Ncl1,Ncl3,Ncl4,Ncl5,Ncl6,Neg1,Neg2,Neg3,Neg4,Neg5,Neg6,Neu1,Neu3,Neu4,Nso1,Nso3,Owk1,Owk2,Owk3,Owk4,Ply1,Ply2,Ply3,Ply4,Ply5,Prg1,Prg3,Prg4,Prg5,Uls1,Uls2,Uls3,Uls4,Uls5,Ulsu,Usl1,[1],[2],[3],aani,aare,aart,abpx,abpy,abuf,acap,acat,acdn,achd,adur,aeat,aefl,aefs,ahdu,aher,ahky,aite,alev,alsk,amat,amcs,amsp,anam,ansf,aord,aorf,aoro,arac,aran,arar,areq,aret,arhk,arlv,arpx,arpy,arqa,arut,asat,ata0,atar,atat,atp1,aub1,aubx,auby,bsk1,bsk2,bsk3,fak1,fak2,fak3,fak5
A059,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""震荡波""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNShockWave.blp""",,"""学习 震荡波[|cffffcc00W|r] - [|cffffcc00等级 %d|r]|n(Shock Wave)""","""W""",1,0,0,,"""发射出一道震荡波，对一条直线上的地面单位造成伤害。|n|n|cFFFFFF00神杖升级：增加400最大距离，波到最大距离后返回至施法者原来的地点。|r|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r90|n|cff99ccff冷却时间：|r10/9/8/7|n|cff99ccff作用范围：|r150|n|cff99ccff施法距离：|r1150（1550）|n|n|cffffcc00等级 1|r - 造成75点伤害|n|cffffcc00等级 2|r - 造成150点伤害|n|cffffcc00等级 3|r - 造成225点伤害|n|cffffcc00等级 4|r - 造成300点伤害""",,,,,,,,,,,,,,,
A559,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A059,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05A,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""授予力量""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNEmpower.blp""",,"""学习 授予力量[|cffffcc00E|r] - [|cffffcc00等级 %d|r]|n(Empower)""","""E""",1,1,0,,"""提升一个友方单位的基础攻击力并赋予他分裂攻击能力（分裂攻击对远程无效）。|n|n|cff99ccff魔法消耗：|r30/40/50/60|n|cff99ccff冷却时间：|r8|n|cff99ccff持续时间：|r40|n|cff99ccff施法距离：|r800|n|n|cffff3300溅射伤害无视魔法免疫|r|n|n|cffffcc00等级 1|r - 提升20%的基础攻击力并赋予20%的分裂攻击|n|cffffcc00等级 2|r - 提升30%的基础攻击力并赋予30%的分裂攻击|n|cffffcc00等级 3|r - 提升40%的基础攻击力并赋予40%的分裂攻击|n|cffffcc00等级 4|r - 提升50%的基础攻击力并赋予50%的分裂攻击""",,,,,,,,,,,,,,,
A55A,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05A,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05B,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""獠牙冲刺""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNSkewer.blp""",,"""学习 獠牙冲刺[|cffffcc00D|r] - [|cffffcc00等级 %d|r]|n(Skewer)""","""D""",1,2,0,,"""半人猛犸以较快的速度冲向一个目标地点，将途中碰到的敌方英雄用獠牙穿起，造成伤害并带向目标地点。之后，被穿起的敌人移动速度降低25/30/35/40%，持续2.5/2.75/3/3.25秒。|n|cffff0303无视地形|n减速效果无视魔法免疫|n|n|cFFFFFF00神杖升级：降低冷却时间至6秒，降低魔法消耗至40，降低施法前摇|r|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r80|n|cff99ccff冷却时间：|r30|n|cff99ccff作用范围：|r150|n|cff99ccff施法距离：|r99999|n|n|cffffcc00等级 1|r - 造成70点伤害，最大距离900|n|cffffcc00等级 2|r - 造成140点伤害，最大距离1000|n|cffffcc00等级 3|r - 造成210点伤害，最大距离1100|n|cffffcc00等级 4|r - 造成280点伤害，最大距离1200""",,,,,,,,,,,,,,,
A55B,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05B,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05C,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,5,,,,"""两极反转""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNReversePolarity.blp""",,"""学习 两极反转[|cffffcc00V|r] - [|cffffcc00等级 %d|r]|n(Reverse Polarity)""","""V""",6,3,0,,"""通过某种未知的力量，将周围的敌方单位牵引到半人猛犸的身边并眩晕。|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r200/250/300|n|cff99ccff冷却时间：|r120/110/100|n|cff99ccff作用范围：|r410|n|n|cffff3300眩晕和牵引效果无视魔法免疫|r|n|n|cffffcc00等级 1|r - 2.25秒眩晕，造成50点伤害|n|cffffcc00等级 2|r - 3秒眩晕，造成125点伤害|n|cffffcc00等级 3|r - 3.75秒眩晕，造成200点伤害""",,,,,,,,,,,,,,,
A55C,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05C,A40M""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05D,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""黄泉颤抖""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNAbsorbMagic.blp""",,"""学习 黄泉颤抖[|cffffcc00G|r] - [|cffffcc00等级 %d|r]|n(Grave Chill)""","""G""",1,0,0,,"""死灵飞龙从目标身上抽取生命元气，降低其64/32%的攻击/移动速度，并使自身和召唤物得到相应的提升。|n|n|cff99ccff魔法消耗：|r90|n|cff99ccff冷却时间：|r18/17/16/15|n|cff99ccff施法距离：|r900|n|n|cffffcc00等级 1|r - 持续4秒|n|cffffcc00等级 2|r - 持续5秒|n|cffffcc00等级 3|r - 持续6秒|n|cffffcc00等级 4|r - 持续7秒""",,,,,,,,,,,,,,,
A55D,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05D,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05E,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""灵魂超度""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNSoulAssumption.blp""",,"""学习 灵魂超度[|cffffcc00C|r] - [|cffffcc00等级 %d|r]|n(Soul Assumption)""","""C""",1,1,0,,"""死灵飞龙将激增的痛苦散布给一个敌方单位，同时附和着周围英雄承受的苦难。每当附近范围内有单个英雄单位（不论敌我）受到的总伤害达110点时，死灵飞龙的灵魂能量都会暂时增加一点。对一个目标释放时，造成20+65*当前灵魂能量数的伤害。|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r170/160/150/140|n|cff99ccff冷却时间：|r4|n|cff99ccff持续时间：|r6|n|cff99ccff作用范围：|r1375|n|cff99ccff施法距离：|r900|n|n|cffffcc00等级 1|r - 灵魂能量上限为4点|n|cffffcc00等级 2|r - 灵魂能量上限为5点|n|cffffcc00等级 3|r - 灵魂能量上限为6点|n|cffffcc00等级 4|r - 灵魂能量上限为7点""",,,,,,,,,,,,,,,
A55E,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05E,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05F,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""守墓人的斗篷""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNAntiMagicShell.blp""",,"""学习 守墓人的斗篷[|cffffcc00V|r] - [|cffffcc00等级 %d|r]|n(Gravekeeper's Cloak)""","""V""",1,2,0,,"""维萨吉产生4层屏障来保护他，降低受到的伤害百分比。每当他受到来自玩家的伤害，就会失去一层屏障，失去的屏障需要一定时间才能恢复。对佣兽也有效果。|n|n|cff99ccff作用范围：|r900|n|n|cffffcc00等级 1|r - 每层减少8%伤害，恢复时间为3秒|n|cffffcc00等级 2|r - 每层减少12%伤害，恢复时间为3秒|n|cffffcc00等级 3|r - 每层减少16%伤害，恢复时间为3秒|n|cffffcc00等级 4|r - 每层减少20%伤害，恢复时间为3秒""",,,,,,,,,,,,,,,
A55F,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05F,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05G,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,5,,,,"""召唤佣兽""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNGargoyle.blp""",,"""学习 召唤佣兽[|cffffcc00T|r] - [|cffffcc00等级 %d|r]|n(Familiars)""","""T""",6,3,0,,"""死灵飞龙从死亡国度召唤出2（3）只佣兽。佣兽拥有很高的固定攻击力附加英雄30%的攻击，35%的魔抗，430的移动速度。佣兽拥有石化技能，可以化为石像，在落地时使敌人眩晕。在石像形态中的佣兽无敌，并且迅速回复生命值和攻击力。佣兽被击杀时给予高额奖励。（括号内为装备阿哈利姆神杖时的数值）|n|n|cFFFFFF00神杖升级：佣兽数量上限为3只。|r|n|n|cff99ccff魔法消耗：|r150/150/150|n|cff99ccff冷却时间：|r130|n|n|cffffcc00等级 1|r - 佣兽拥有300点生命，30点攻击力附加英雄30%的基础攻击，0点护甲|n|cffffcc00等级 2|r - 佣兽拥有500点生命，45点攻击力附加英雄30%的基础攻击，1点护甲|n|cffffcc00等级 3|r - 佣兽拥有700点生命，60点攻击力附加英雄30%的基础攻击，2点护甲""",,,,,,,,,,,,,,,
A55G,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05G,A40M""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05H,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""食腐蝠群""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNCarrionSwarm.blp""",,"""学习 食腐蝠群[|cffffcc00R|r] - [|cffffcc00等级 %d|r]|n(Carrion Swarm)""","""R""",1,0,0,,"""召唤一群蝙蝠对一条直线上的敌方目标造成伤害。|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r105/120/140/165|n|cff99ccff冷却时间：|r8/7/6/5|n|cff99ccff作用范围：|r110|n|cff99ccff施法距离：|r810|n|n|cffffcc00等级 1|r - 对每个目标造成85点伤害|n|cffffcc00等级 2|r - 对每个目标造成165点伤害|n|cffffcc00等级 3|r - 对每个目标造成245点伤害|n|cffffcc00等级 4|r - 对每个目标造成325点伤害""",,,,,,,,,,,,,,,
A55H,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05H,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05I,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""沉默魔法""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNSilence.blp""",,"""学习 沉默魔法[|cffffcc00E|r] - [|cffffcc00等级 %d|r]|n(Silence)""","""E""",1,1,0,,"""阻止所有作用范围内的敌方单位使用技能。|n|n|cff99ccff魔法消耗：|r80|n|cff99ccff冷却时间：|r15/14/13/12|n|cff99ccff作用范围：|r425|n|cff99ccff施法距离：|r900|n|n|cffffcc00等级 1|r - 持续3秒|n|cffffcc00等级 2|r - 持续4秒|n|cffffcc00等级 3|r - 持续5秒|n|cffffcc00等级 4|r - 持续6秒""",,,,,,,,,,,,,,,
A55I,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05I,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05J,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""吸魂巫术""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\btnkrobwitchcraft.blp""",,"""学习 吸魂巫术[|cffffcc00C|r] - [|cffffcc00等级 %d|r]|n(Witchcraft)""","""C""",1,2,0,,"""在你和目标之间制造一个灵魂链接，每秒汲取最大生命值，并减速，超出施法距离250码链接将断裂。|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r70/65/60/55|n|cff99ccff持续时间：|r6|n|cff99ccff施法距离：|r500|n|n|cffffcc00等级 1|r - 每秒汲取14+1%最大生命值，减少移动速度5%，最大充能1次|n|cffffcc00等级 2|r - 每秒汲取14+2.5%最大生命值，减少移动速度10%，最大充能2次|n|cffffcc00等级 3|r - 每秒汲取14+4%最大生命值，减少移动速度15%，最大充能3次|n|cffffcc00等级 4|r - 每秒汲取14+5.5%最大生命值，减少移动速度20%，最大充能4次""",,,,,,,,,,,,,,,
A55J,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05J,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05K,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,5,,,,"""驱使恶灵""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNExorcism""",,"""学习 驱使恶灵[|cffffcc00X|r] - [|cffffcc00等级 %d|r]|n(Exorcism)""","""X""",6,3,0,,"""释放恶灵，每个恶灵拥有53-58点英雄攻击，自动攻击周围的单位和建筑。技能施放完毕后恢复死亡先知技能造成伤害25%的生命。|n|n|cFFFFFF00神杖升级：移动速度为522，无法被减速。|r|n|n|cff99ccff伤害类型：|r|cFF00FF00物理|r|n|cff99ccff魔法消耗：|r200/300/400|n|cff99ccff冷却时间：|r135|n|cff99ccff持续时间：|r35|n|cff99ccff作用范围：|r700|n|n|cffff3300无视魔法免疫|r|n|n|cffffcc00等级 1|r - 释放8个恶灵|n|cffffcc00等级 2|r - 释放16个恶灵|n|cffffcc00等级 3|r - 释放24个恶灵""",,,,,,,,,,,,,,,
A55K,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05K,A40M""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05L,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""冲刺""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNSirenMaster.blp""",,"""学习 冲刺[|cffffcc00T|r] - [|cffffcc00等级 %d|r]|n(Sprint)""","""T""",1,0,0,,"""在短时间内大幅提升移动速度（无视碰撞），技能达到4级后鱼人守卫在河道内移速会提升至700。|n|n|cff99ccff冷却时间：|r17|n|cff99ccff持续时间：|r12|n|n|cffffcc00等级 1|r - 提升20%的移动速度|n|cffffcc00等级 2|r - 提升28%的移动速度|n|cffffcc00等级 3|r - 提升36%的移动速度|n|cffffcc00等级 4|r - 提升44%的移动速度""",,,,,,,,,,,,,,,
A55L,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05L,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05M,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""鱼人碎击""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNHydraWarStomp.blp""",,"""学习 鱼人碎击[|cffffcc00R|r] - [|cffffcc00等级 %d|r]|n(Slithereen Crush)""","""R""",1,1,0,,"""猛击地面，对周围的敌方地面单位造成伤害和晕眩，并造成20%减速，持续2秒|n|n|cFFFFFF00神杖升级：+100作用范围，对受作用的单位施加5s伤害加深。|r|n|n|cff99ccff伤害类型：|r|cFF00FF00物理|r|n|cff99ccff魔法消耗：|r80/95/105/115|n|cff99ccff冷却时间：|r8|n|cff99ccff作用范围：|r350|n|n|cffffcc00等级 1|r - 造成75点伤害，晕眩1.6秒|n|cffffcc00等级 2|r - 造成125点伤害，晕眩1.9秒|n|cffffcc00等级 3|r - 造成175点伤害，晕眩2.2秒|n|cffffcc00等级 4|r - 造成225点伤害，晕眩2.5秒""",,,,,,,,,,,,,,,
A55M,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05M,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05N,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""重击""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNSlardarBash.blp""",,"""学习 重击[|cffffcc00B|r] - [|cffffcc00等级 %d|r]|n(Bash)""","""B""",1,2,0,,"""攻击时有一定概率对目标造成额外的伤害，和2秒的眩晕。|n|n|cffff3300无视魔法免疫|r|n|n|cffffcc00等级 1|r - 10%的概率晕眩并造成80点额外伤害|n|cffffcc00等级 2|r - 15%的概率晕眩并造成100点额外伤害|n|cffffcc00等级 3|r - 20%的概率晕眩并造成120点额外伤害|n|cffffcc00等级 4|r - 25%的概率晕眩并造成140点额外伤害""",,,,,,,,,,,,,,,
A55N,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05N,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05O,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,5,,,,"""伤害加深""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNAmplifyDamage""",,"""学习 伤害加深[|cffffcc00G|r] - [|cffffcc00等级 %d|r]|n(Amplify Damage)""","""G""",6,3,0,,"""通过降低目标的护甲使目标受到更多的物理伤害，同时得到目标的视野。|n|n|cff99ccff魔法消耗：|r25|n|cff99ccff冷却时间：|r5|n|cff99ccff持续时间:|r 25 ( 120 )|n|cff99ccff施法距离：|r700|n|n|cffff3300无视魔法免疫|r|n|n|cffffcc00等级 1|r - 降低目标10点护甲|n|cffffcc00等级 2|r - 降低目标15点护甲|n|cffffcc00等级 3|r - 降低目标20点护甲""",,,,,,,,,,,,,,,
A55O,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05O,A40M""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05P,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""等离子场""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNPlasmaField.blp""",,"""学习 等离子场[|cffffcc00F|r] - [|cffffcc00等级 %d|r]|n(Plasma Field)""","""F""",1,0,0,,"""闪电幽魂释放出威力正比于其扩张程度的高能等离子体。在等离子体扩张和收缩的过程中，均会对处于其中的敌方单位造成伤害和减速（一共两次）。等离子体离闪电幽魂越远，它造成伤害和减速就越大。|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|cff99ccff魔法消耗：|r125|n|cff99ccff冷却时间：|r13/12/11/10|n|cff99ccff作用范围：|r700|n|n|cffffcc00等级 1|r - 每次最少/最多造成35/80点伤害并减速。|n|cffffcc00等级 2|r - 每次最少/最多造成40/115点伤害并减速。|n|cffffcc00等级 3|r - 每次最少/最多造成45/150点伤害并减速。|n|cffffcc00等级 4|r - 每次最少/最多造成50/185点伤害并减速。""",,,,,,,,,,,,,,,
A55P,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05P,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05Q,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""静电链接""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNRazorChain.blp""",,"""学习 静电链接[|cffffcc00C|r] - [|cffffcc00等级 %d|r]|n(Static Link)""","""C""",1,1,0,,"""闪电幽魂将能量渗入目标英雄体内，形成一个充能的链接,并不断攻击目标，但不能攻击其他人。只要该链接存在，闪电幽魂就会持续从目标英雄身上偷取攻击力并化为己用，距离超过700码断裂。链接最多存在5/6/7/8秒，偷取的攻击力最多保留12/14/16/18秒。|n|n|cFFFFFF00神杖升级：闪电幽魂和他的目标会相互牵引，施法距离+200。|n|n|cff99ccff魔法消耗：|r85|n|cff99ccff冷却时间：|r55/45/35/25|n|cff99ccff施法距离：|r500|n|n|cffff3300无视魔法免疫|r|n|n|cffffcc00等级 1|r - 偷取5点/秒的攻击力|n|cffffcc00等级 2|r - 偷取10点/秒的攻击力|n|cffffcc00等级 3|r - 偷取15点/秒的攻击力|n|cffffcc00等级 4|r - 偷取20点/秒的攻击力""",,,,,,,,,,,,,,,
A55Q,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05Q,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
A05R,ANcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,0,,,,"""不稳定电流""",,,,,"""nightelf""",,"""ReplaceableTextures\\CommandButtons\\BTNUnstableCurrent.blp""",,"""学习 不稳定电流[|cffffcc00N|r] - [|cffffcc00等级 %d|r]|n(Unstable Current)""","""N""",1,2,0,,"""闪电幽魂的身体由不稳定的暗能量构成。这反自然的状态能使他以超自然的速度移动，而且，如果有哪个愚蠢的敌人对他施展指向性技能，他将会为自己的冒失付出代价——被反馈回来的电流好好“奖赏”,受到攻击时也有18%的概率触发。|n|n|cff99ccff伤害类型：|r|cFF00FFFF魔法|r|n|n|cffffcc00等级 1|r - 被动提升闪电幽魂12%的移动速度，被施放指向性技能时反馈60点伤害和0.6秒的净化|n|cffffcc00等级 2|r - 被动提升闪电幽魂16%的移动速度，被施放指向性技能时反馈90点伤害和0.9秒的净化|n|cffffcc00等级 3|r - 被动提升闪电幽魂20%的移动速度，被施放指向性技能时反馈120点伤害和1.2秒的净化|n|cffffcc00等级 4|r - 被动提升闪电幽魂24%的移动速度，被施放指向性技能时反馈150点伤害和1.5秒的净化""",,,,,,,,,,,,,,,
A55R,ANeg,,,,,,,,,,,,,,,,,,,,,{,{,{,{,{,{,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0000おなに0.0000おなに""A05R,A40L""おなに""""おなに""""おなに""""",,,,,,,,,,,,,,,,,,0,,,1,,,,,,"""1""",,,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,
